1772582729,KXGDP-26APR30-T2.0,62
1772582729,KXGDP-26APR30-T1.5,72
1772582729,KXGDP-26APR30-T1.0,83
1772582729,KXPCECORE-26NOV-T0.4,0
1772582729,KXPCECORE-26NOV-T0.3,19
1772582729,KXPCECORE-26NOV-T0.2,45
1772582729,KXPCECORE-26NOV-T0.1,70
1772582729,KXPCECORE-26NOV-T0.0,90
1772582729,KXPCECORE-26OCT-T0.4,1
1772582729,KXPCECORE-26OCT-T0.3,21
1772582729,KXPCECORE-26OCT-T0.2,46
1772582729,KXPCECORE-26OCT-T0.1,71
1772582729,KXPCECORE-26OCT-T0.0,91
1772583033,KXU3-26FEB-T4.7,0
1772583033,KXU3-26FEB-T4.6,1
1772583033,KXU3-26FEB-T4.5,2
1772583033,KXU3-26FEB-T4.4,9
1772583033,KXU3-26FEB-T4.3,45
1772583033,KXU3-26FEB-T4.2,73
1772583033,KXU3-26FEB-T4.1,94
1772583033,KXU3-26FEB-T4.0,98
1772583033,KXU3-26FEB-T3.9,99
1772583033,KXU3-26FEB-T3.8,99
1772583033,KXGDP-26APR30-T4.5,5
1772583033,KXGDP-26APR30-T4.0,14
1772583033,KXGDP-26APR30-T3.5,27
1772583033,KXGDP-26APR30-T3.0,40
1772583033,KXGDP-26APR30-T2.5,46
1772583033,KXGDP-26APR30-T2.0,60
1772583033,KXGDP-26APR30-T1.5,71
1772583033,KXGDP-26APR30-T1.0,83
1772583033,KXPCECORE-26NOV-T0.4,0
1772583033,KXPCECORE-26NOV-T0.3,19
1772583033,KXPCECORE-26NOV-T0.2,45
1772583033,KXPCECORE-26NOV-T0.1,70
1772583033,KXPCECORE-26NOV-T0.0,90
1772583033,KXPCECORE-26OCT-T0.4,1
1772583033,KXPCECORE-26OCT-T0.3,21
1772583033,KXPCECORE-26OCT-T0.2,46
1772583033,KXPCECORE-26OCT-T0.1,71
1772583033,KXPCECORE-26OCT-T0.0,91
1772583337,KXU3-26FEB-T4.7,0
1772583337,KXU3-26FEB-T4.6,1
1772583337,KXU3-26FEB-T4.5,2
1772583337,KXU3-26FEB-T4.4,9
1772583337,KXU3-26FEB-T4.3,45
1772583337,KXU3-26FEB-T4.2,73
1772583337,KXU3-26FEB-T4.1,94
1772583337,KXU3-26FEB-T4.0,98
1772583337,KXU3-26FEB-T3.9,99
1772583337,KXU3-26FEB-T3.8,99
1772583337,KXGDP-26APR30-T4.5,5
1772583337,KXGDP-26APR30-T4.0,14
1772583337,KXGDP-26APR30-T3.5,27
1772583337,KXGDP-26APR30-T3.0,40
1772583337,KXGDP-26APR30-T2.5,47
1772583337,KXGDP-26APR30-T2.0,60
1772583337,KXGDP-26APR30-T1.5,71
1772583337,KXGDP-26APR30-T1.0,83
1772583337,KXPCECORE-26NOV-T0.4,0
1772583337,KXPCECORE-26NOV-T0.3,19
1772583337,KXPCECORE-26NOV-T0.2,45
1772583337,KXPCECORE-26NOV-T0.1,70
1772583337,KXPCECORE-26NOV-T0.0,90
1772583337,KXPCECORE-26OCT-T0.4,1
1772583337,KXPCECORE-26OCT-T0.3,21
1772583337,KXPCECORE-26OCT-T0.2,46
1772583337,KXPCECORE-26OCT-T0.1,71
1772583337,KXPCECORE-26OCT-T0.0,91
1772583641,KXU3-26FEB-T4.7,0
1772583641,KXU3-26FEB-T4.6,1
1772583641,KXU3-26FEB-T4.5,2
1772583641,KXU3-26FEB-T4.4,9
1772583641,KXU3-26FEB-T4.3,45
1772583641,KXU3-26FEB-T4.2,73
1772583641,KXU3-26FEB-T4.1,94
1772583641,KXU3-26FEB-T4.0,98
1772583641,KXU3-26FEB-T3.9,99
1772583641,KXU3-26FEB-T3.8,99
1772583641,KXGDP-26APR30-T4.5,5
1772583641,KXGDP-26APR30-T4.0,14
1772583641,KXGDP-26APR30-T3.5,27
1772583641,KXGDP-26APR30-T3.0,40
1772583641,KXGDP-26APR30-T2.5,48
1772583641,KXGDP-26APR30-T2.0,61
1772583641,KXGDP-26APR30-T1.5,71
1772583641,KXGDP-26APR30-T1.0,83
1772583641,KXPCECORE-26NOV-T0.4,0
1772583641,KXPCECORE-26NOV-T0.3,19
1772583641,KXPCECORE-26NOV-T0.2,45
1772583641,KXPCECORE-26NOV-T0.1,70
1772583641,KXPCECORE-26NOV-T0.0,90
1772583641,KXPCECORE-26OCT-T0.4,1
1772583641,KXPCECORE-26OCT-T0.3,21
1772583641,KXPCECORE-26OCT-T0.2,46
1772583641,KXPCECORE-26OCT-T0.1,71
1772583641,KXPCECORE-26OCT-T0.0,91
1772583945,KXU3-26FEB-T4.7,0
1772583945,KXU3-26FEB-T4.6,1
1772583945,KXU3-26FEB-T4.5,2
1772583945,KXU3-26FEB-T4.4,9
1772583945,KXU3-26FEB-T4.3,45
1772583945,KXU3-26FEB-T4.2,73
1772583945,KXU3-26FEB-T4.1,94
1772583945,KXU3-26FEB-T4.0,98
1772583945,KXU3-26FEB-T3.9,99
1772583945,KXU3-26FEB-T3.8,99
1772583945,KXGDP-26APR30-T4.5,5
1772583945,KXGDP-26APR30-T4.0,14
1772583945,KXGDP-26APR30-T3.5,27
1772583945,KXGDP-26APR30-T3.0,40
1772583945,KXGDP-26APR30-T2.5,48
1772583945,KXGDP-26APR30-T2.0,61
1772583945,KXGDP-26APR30-T1.5,71
1772583945,KXGDP-26APR30-T1.0,83
1772583945,KXPCECORE-26NOV-T0.4,0
1772583945,KXPCECORE-26NOV-T0.3,19
1772583945,KXPCECORE-26NOV-T0.2,45
1772583945,KXPCECORE-26NOV-T0.1,70
1772583945,KXPCECORE-26NOV-T0.0,90
1772583945,KXPCECORE-26OCT-T0.4,1
1772583945,KXPCECORE-26OCT-T0.3,21
1772583945,KXPCECORE-26OCT-T0.2,46
1772583945,KXPCECORE-26OCT-T0.1,71
1772583945,KXPCECORE-26OCT-T0.0,91
1772584248,KXU3-26FEB-T4.7,0
1772584248,KXU3-26FEB-T4.6,1
1772584248,KXU3-26FEB-T4.5,2
1772584248,KXU3-26FEB-T4.4,9
1772584248,KXU3-26FEB-T4.3,45
1772584248,KXU3-26FEB-T4.2,73
1772584248,KXU3-26FEB-T4.1,94
1772584248,KXU3-26FEB-T4.0,98
1772584248,KXU3-26FEB-T3.9,99
1772584248,KXU3-26FEB-T3.8,99
1772584248,KXGDP-26APR30-T4.5,5
1772584248,KXGDP-26APR30-T4.0,14
1772584248,KXGDP-26APR30-T3.5,27
1772584248,KXGDP-26APR30-T3.0,40
1772584248,KXGDP-26APR30-T2.5,48
1772584248,KXGDP-26APR30-T2.0,61
1772584248,KXGDP-26APR30-T1.5,71
1772584248,KXGDP-26APR30-T1.0,83
1772584248,KXPCECORE-26NOV-T0.4,0
1772584248,KXPCECORE-26NOV-T0.3,19
1772584248,KXPCECORE-26NOV-T0.2,45
1772584248,KXPCECORE-26NOV-T0.1,70
1772584248,KXPCECORE-26NOV-T0.0,90
1772584248,KXPCECORE-26OCT-T0.4,1
1772584248,KXPCECORE-26OCT-T0.3,21
1772584248,KXPCECORE-26OCT-T0.2,46
1772584248,KXPCECORE-26OCT-T0.1,71
1772584248,KXPCECORE-26OCT-T0.0,91
1772584552,KXU3-26FEB-T4.7,0
1772584552,KXU3-26FEB-T4.6,1
1772584552,KXU3-26FEB-T4.5,2
1772584552,KXU3-26FEB-T4.4,9
1772584552,KXU3-26FEB-T4.3,45
1772584552,KXU3-26FEB-T4.2,73
1772584552,KXU3-26FEB-T4.1,94
1772584552,KXU3-26FEB-T4.0,98
1772584552,KXU3-26FEB-T3.9,99
1772584552,KXU3-26FEB-T3.8,99
1772584552,KXGDP-26APR30-T4.5,5
1772584552,KXGDP-26APR30-T4.0,14
1772584552,KXGDP-26APR30-T3.5,26
1772584552,KXGDP-26APR30-T3.0,40
1772584552,KXGDP-26APR30-T2.5,48
1772584552,KXGDP-26APR30-T2.0,61
1772584552,KXGDP-26APR30-T1.5,72
1772584552,KXGDP-26APR30-T1.0,83
1772584552,KXPCECORE-26NOV-T0.4,0
1772584552,KXPCECORE-26NOV-T0.3,19
1772584552,KXPCECORE-26NOV-T0.2,45
1772584552,KXPCECORE-26NOV-T0.1,70
1772584552,KXPCECORE-26NOV-T0.0,90
1772584552,KXPCECORE-26OCT-T0.4,1
1772584552,KXPCECORE-26OCT-T0.3,21
1772584552,KXPCECORE-26OCT-T0.2,46
1772584552,KXPCECORE-26OCT-T0.1,71
1772584552,KXPCECORE-26OCT-T0.0,91
1772584856,KXU3-26FEB-T4.7,0
1772584856,KXU3-26FEB-T4.6,1
1772584856,KXU3-26FEB-T4.5,2
1772584856,KXU3-26FEB-T4.4,9
1772584856,KXU3-26FEB-T4.3,45
1772584856,KXU3-26FEB-T4.2,73
1772584856,KXU3-26FEB-T4.1,94
1772584856,KXU3-26FEB-T4.0,98
1772584856,KXU3-26FEB-T3.9,99
1772584856,KXU3-26FEB-T3.8,99
1772584856,KXGDP-26APR30-T4.5,5
1772584856,KXGDP-26APR30-T4.0,14
1772584856,KXGDP-26APR30-T3.5,26
1772584856,KXGDP-26APR30-T3.0,40
1772584856,KXGDP-26APR30-T2.5,48
1772584856,KXGDP-26APR30-T2.0,61
1772584856,KXGDP-26APR30-T1.5,72
1772584856,KXGDP-26APR30-T1.0,83
1772584856,KXPCECORE-26NOV-T0.4,0
1772584856,KXPCECORE-26NOV-T0.3,19
1772584856,KXPCECORE-26NOV-T0.2,45
1772584856,KXPCECORE-26NOV-T0.1,70
1772584856,KXPCECORE-26NOV-T0.0,90
1772584856,KXPCECORE-26OCT-T0.4,1
1772584856,KXPCECORE-26OCT-T0.3,21
1772584856,KXPCECORE-26OCT-T0.2,46
1772584856,KXPCECORE-26OCT-T0.1,71
1772584856,KXPCECORE-26OCT-T0.0,91
1772585160,KXU3-26FEB-T4.7,0
1772585160,KXU3-26FEB-T4.6,1
1772585160,KXU3-26FEB-T4.5,2
1772585160,KXU3-26FEB-T4.4,9
1772585160,KXU3-26FEB-T4.3,45
1772585160,KXU3-26FEB-T4.2,73
1772585160,KXU3-26FEB-T4.1,94
1772585160,KXU3-26FEB-T4.0,98
1772585160,KXU3-26FEB-T3.9,99
1772585160,KXU3-26FEB-T3.8,99
1772585160,KXGDP-26APR30-T4.5,5
1772585160,KXGDP-26APR30-T4.0,14
1772585160,KXGDP-26APR30-T3.5,26
1772585160,KXGDP-26APR30-T3.0,40
1772585160,KXGDP-26APR30-T2.5,48
1772585160,KXGDP-26APR30-T2.0,61
1772585160,KXGDP-26APR30-T1.5,73
1772585160,KXGDP-26APR30-T1.0,83
1772585160,KXPCECORE-26NOV-T0.4,0
1772585160,KXPCECORE-26NOV-T0.3,19
1772585160,KXPCECORE-26NOV-T0.2,45
1772585160,KXPCECORE-26NOV-T0.1,70
1772585160,KXPCECORE-26NOV-T0.0,90
1772585160,KXPCECORE-26OCT-T0.4,1
1772585160,KXPCECORE-26OCT-T0.3,21
1772585160,KXPCECORE-26OCT-T0.2,46
1772585160,KXPCECORE-26OCT-T0.1,71
1772585160,KXPCECORE-26OCT-T0.0,91
1772585464,KXU3-26FEB-T4.7,0
1772585464,KXU3-26FEB-T4.6,1
1772585464,KXU3-26FEB-T4.5,2
1772585464,KXU3-26FEB-T4.4,9
1772585464,KXU3-26FEB-T4.3,45
1772585464,KXU3-26FEB-T4.2,73
1772585464,KXU3-26FEB-T4.1,94
1772585464,KXU3-26FEB-T4.0,98
1772585464,KXU3-26FEB-T3.9,99
1772585464,KXU3-26FEB-T3.8,99
1772585464,KXGDP-26APR30-T4.5,6
1772585464,KXGDP-26APR30-T4.0,15
1772585464,KXGDP-26APR30-T3.5,27
1772585464,KXGDP-26APR30-T3.0,41
1772585464,KXGDP-26APR30-T2.5,49
1772585464,KXGDP-26APR30-T2.0,62
1772585464,KXGDP-26APR30-T1.5,73
1772585464,KXGDP-26APR30-T1.0,83
1772585464,KXPCECORE-26NOV-T0.4,0
1772585464,KXPCECORE-26NOV-T0.3,19
1772585464,KXPCECORE-26NOV-T0.2,45
1772585464,KXPCECORE-26NOV-T0.1,70
1772585464,KXPCECORE-26NOV-T0.0,90
1772585464,KXPCECORE-26OCT-T0.4,1
1772585464,KXPCECORE-26OCT-T0.3,21
1772585464,KXPCECORE-26OCT-T0.2,46
1772585464,KXPCECORE-26OCT-T0.1,71
1772585464,KXPCECORE-26OCT-T0.0,91
1772585769,KXU3-26FEB-T4.7,0
1772585769,KXU3-26FEB-T4.6,1
1772585769,KXU3-26FEB-T4.5,2
1772585769,KXU3-26FEB-T4.4,9
1772585769,KXU3-26FEB-T4.3,45
1772585769,KXU3-26FEB-T4.2,73
1772585769,KXU3-26FEB-T4.1,94
1772585769,KXU3-26FEB-T4.0,98
1772585769,KXU3-26FEB-T3.9,99
1772585769,KXU3-26FEB-T3.8,99
1772585769,KXGDP-26APR30-T4.5,6
1772585769,KXGDP-26APR30-T4.0,15
1772585769,KXGDP-26APR30-T3.5,27
1772585769,KXGDP-26APR30-T3.0,41
1772585769,KXGDP-26APR30-T2.5,49
1772585769,KXGDP-26APR30-T2.0,62
1772585769,KXGDP-26APR30-T1.5,73
1772585769,KXGDP-26APR30-T1.0,83
1772585769,KXPCECORE-26NOV-T0.4,0
1772585769,KXPCECORE-26NOV-T0.3,19
1772585769,KXPCECORE-26NOV-T0.2,45
1772585769,KXPCECORE-26NOV-T0.1,70
1772585769,KXPCECORE-26NOV-T0.0,90
1772585769,KXPCECORE-26OCT-T0.4,1
1772585769,KXPCECORE-26OCT-T0.3,21
